Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR960455	(0.0, 0.001039145466564738)	(1.0, 0.0005450956043909767)	(2.0, 4.01073688849548e-05)	(3.0, 4.92226799951718e-05)	(4.0, 6.3807177771519e-05)	(5.0, 7.109942665969261e-05)	(6.0, 9.47992355462568e-05)	(7.0, 0.0001312604799871248)	(8.0, 0.00018230622220434)	(9.0, 0.00027528239552855344)	(10.0, 0.00040836593773772156)	(11.0, 0.0005779107243877578)	(12.0, 0.0008404316843620074)	(13.0, 0.0011758751332179931)	(14.0, 0.001762901168715968)	(15.0, 0.002880438310828572)	(16.0, 0.004639693355100454)	(17.0, 0.007511016354818809)	(18.0, 0.012914572780955445)	(19.0, 0.022660663419999463)	(20.0, 0.03718864626746332)	(21.0, 0.059584965665266484)	(22.0, 0.0947573051151498)	(23.0, 0.1441768758303023)	(24.0, 0.20915810567281723)	(25.0, 0.2942458887622489)	(26.0, 0.40647177608901847)	(27.0, 0.5422042277068158)	(28.0, 0.6994269367980607)	(29.0, 0.8723024581277701)	(30.0, 1.0525613814567554)	(31.0, 1.2328239509101846)	(32.0, 1.418537476407524)	(33.0, 1.6133553746417477)	(34.0, 1.7979932934280813)	(35.0, 1.9843558290764678)	(36.0, 2.1920281390383196)	(37.0, 2.4090946886303612)	(38.0, 2.6085139959130226)	(39.0, 2.790812925868474)	(40.0, 2.935832056445361)	(41.0, 3.069008574827853)	(42.0, 3.1996583289705933)	(43.0, 3.2921532138681875)	(44.0, 3.341430585730021)	(45.0, 3.398310127057775)	(46.0, 3.439073798342665)	(47.0, 3.4005251476575573)	(48.0, 3.335436357143942)	(49.0, 3.272024783874606)	(50.0, 3.214219126938054)	(51.0, 3.1489881375711195)	(52.0, 3.057519636704536)	(53.0, 2.9433704187335104)	(54.0, 2.8315930047133633)	(55.0, 2.7408282058644886)	(56.0, 2.6142803417213463)	(57.0, 2.4447774855024167)	(58.0, 2.314238938155221)	(59.0, 2.1988153996909876)	(60.0, 2.0581971413181135)	(61.0, 1.9139364046255973)	(62.0, 1.7390409303538639)	(63.0, 1.5617226063890346)	(64.0, 1.4170097502654515)	(65.0, 1.2792773993900726)	(66.0, 1.131255685333481)	(67.0, 0.9813744478104047)	(68.0, 0.8373762320778627)	(69.0, 0.6905486237767093)	(70.0, 0.5657818914245031)	(71.0, 0.4748384324778681)	(72.0, 0.40126875650730665)	(73.0, 0.33115196038529543)	(74.0, 0.2709872609334191)	(75.0, 0.2345989389814329)	(76.0, 0.2143337793211985)	(77.0, 0.1884225959592956)	(78.0, 0.15861917475333012)	(79.0, 0.13756827527539497)	(80.0, 0.1198043569838041)	(81.0, 0.1019948621366621)	(82.0, 0.09358142998193181)	(83.0, 0.08414708298285721)	(84.0, 0.07206382657515356)	(85.0, 0.060195691509651025)	(86.0, 0.05005217330620155)	(87.0, 0.03834082159179475)	(88.0, 0.02604244384188997)	(89.0, 0.019771109798060675)	(90.0, 0.014599082274123546)	(91.0, 0.009525500110176765)	(92.0, 0.0057900456172098385)	(93.0, 0.0032286431952388613)	(94.0, 0.0018048315998229663)	(95.0, 0.0010993065198921703)	(96.0, 0.0005815568488318447)	(97.0, 0.0003080975155253346)	(98.0, 0.0001440219155414286)	(99.0, 4.73996177731284e-05)	(100.0, 2.5522871108607598e-05)
SRR960456	(0.0, 0.0009028199640974634)	(1.0, 0.0004712086654719217)	(2.0, 4.949670855797498e-05)	(3.0, 7.127526032348396e-05)	(4.0, 8.315447037739794e-05)	(5.0, 6.929539198116497e-05)	(6.0, 8.513433871971695e-05)	(7.0, 0.00014057065230464893)	(8.0, 0.00021184591262813287)	(9.0, 0.0003405373548788678)	(10.0, 0.0004632891921026457)	(11.0, 0.0006295981328574416)	(12.0, 0.0008869810173589114)	(13.0, 0.0012433573189763313)	(14.0, 0.001890774266914644)	(15.0, 0.002833191597858487)	(16.0, 0.004692287971296027)	(17.0, 0.00803034599644586)	(18.0, 0.0131304868462596)	(19.0, 0.022200263722422932)	(20.0, 0.03714826970693137)	(21.0, 0.060027628270769726)	(22.0, 0.09478421702017975)	(23.0, 0.14393840835493354)	(24.0, 0.21099060950425108)	(25.0, 0.29768508447771536)	(26.0, 0.41064647274872584)	(27.0, 0.5473959791526991)	(28.0, 0.7053439358978819)	(29.0, 0.8783745296748509)	(30.0, 1.0594988252352198)	(31.0, 1.241232920245023)	(32.0, 1.428985815015476)	(33.0, 1.6246265052617277)	(34.0, 1.8090433218753734)	(35.0, 1.9934561787523342)	(36.0, 2.201286918382244)	(37.0, 2.4231707635059343)	(38.0, 2.6239353530221075)	(39.0, 2.8089619690851877)	(40.0, 2.951698597356333)	(41.0, 3.0857317243946447)	(42.0, 3.2171850829829145)	(43.0, 3.3019511661909604)	(44.0, 3.3491492476035027)	(45.0, 3.405611132989756)	(46.0, 3.446818132798442)	(47.0, 3.405613112858098)	(48.0, 3.338279770404172)	(49.0, 3.27147109306096)	(50.0, 3.2080796684765898)	(51.0, 3.1450426403254954)	(52.0, 3.0536875552742115)	(53.0, 2.934374749361042)	(54.0, 2.82049866191588)	(55.0, 2.7286941467508905)	(56.0, 2.600679819473229)	(57.0, 2.432254399460494)	(58.0, 2.2989063068686244)	(59.0, 2.1788094730918965)	(60.0, 2.0432894649285034)	(61.0, 1.9009448505891364)	(62.0, 1.7221429405943078)	(63.0, 1.547413619779629)	(64.0, 1.4075478006048459)	(65.0, 1.2696361114839314)	(66.0, 1.120528266887203)	(67.0, 0.9711689790109999)	(68.0, 0.8273869802551096)	(69.0, 0.6846622311940176)	(70.0, 0.5609481779558727)	(71.0, 0.46922483739291804)	(72.0, 0.39794165759606487)	(73.0, 0.32886405113255496)	(74.0, 0.2697392428258827)	(75.0, 0.23407983411237523)	(76.0, 0.2140475262247916)	(77.0, 0.18997232718219256)	(78.0, 0.16016936902526469)	(79.0, 0.13813937398028117)	(80.0, 0.12029284074261773)	(81.0, 0.10241660947981948)	(82.0, 0.09470106254980235)	(83.0, 0.08523531200517521)	(84.0, 0.07284727578728524)	(85.0, 0.06101756244192922)	(86.0, 0.049827346571142246)	(87.0, 0.038047129934344205)	(88.0, 0.026431242369958634)	(89.0, 0.019858079473459557)	(90.0, 0.014785656780438283)	(91.0, 0.009794408689452087)	(92.0, 0.005860410293264237)	(93.0, 0.00336181644525766)	(94.0, 0.0018848346618876867)	(95.0, 0.0011087262716986395)	(96.0, 0.0006751351047307786)	(97.0, 0.00033657761819422976)	(98.0, 0.0001267115739084159)	(99.0, 3.761749850406098e-05)	(100.0, 9.899341711594994e-06)
SRR960457	(0.0, 0.0006172103235215923)	(1.0, 0.00033946567793687575)	(2.0, 3.394656779368757e-05)	(3.0, 4.320472264651146e-05)	(4.0, 6.172103235215923e-05)	(5.0, 6.172103235215923e-05)	(6.0, 0.0001049257549986707)	(7.0, 0.00013270021955714235)	(8.0, 0.00017281889058604584)	(9.0, 0.0002777446455847165)	(10.0, 0.0003888425038186032)	(11.0, 0.0005369729814637853)	(12.0, 0.0008486641948421893)	(13.0, 0.001212818285719929)	(14.0, 0.0017806517833597938)	(15.0, 0.0026663485976132786)	(16.0, 0.004582786652147822)	(17.0, 0.0077429035085783745)	(18.0, 0.012405927502784003)	(19.0, 0.021537554239285963)	(20.0, 0.036545023255713474)	(21.0, 0.05863189468293366)	(22.0, 0.09355056873616774)	(23.0, 0.143810005380531)	(24.0, 0.2091262878672035)	(25.0, 0.2951283743467022)	(26.0, 0.4073526414210157)	(27.0, 0.5453546976572085)	(28.0, 0.7086006561254344)	(29.0, 0.8829718306751371)	(30.0, 1.0660827034059053)	(31.0, 1.2498107864601953)	(32.0, 1.43288771262317)	(33.0, 1.627416976339088)	(34.0, 1.8154809619161172)	(35.0, 2.0033721286025603)	(36.0, 2.2133193062000474)	(37.0, 2.436045823546049)	(38.0, 2.639037040797448)	(39.0, 2.8215800800305764)	(40.0, 2.96488397294582)	(41.0, 3.0971891778959084)	(42.0, 3.2175914817568834)	(43.0, 3.2972177855944036)	(44.0, 3.347742622677881)	(45.0, 3.4007548173651507)	(46.0, 3.440811767361702)	(47.0, 3.4040106018217267)	(48.0, 3.333071533287773)	(49.0, 3.2658172103852428)	(50.0, 3.2034635374514737)	(51.0, 3.1357586510127726)	(52.0, 3.0446213746415745)	(53.0, 2.934560429751204)	(54.0, 2.8228175867292373)	(55.0, 2.727878294765146)	(56.0, 2.6050071496100853)	(57.0, 2.4382184038848456)	(58.0, 2.302095753083776)	(59.0, 2.181826149442358)	(60.0, 2.0452097303824712)	(61.0, 1.9072169323011312)	(62.0, 1.7288801814228025)	(63.0, 1.5447107929871946)	(64.0, 1.3989164564165415)	(65.0, 1.2607045486703514)	(66.0, 1.113820835878683)	(67.0, 0.9671809211648055)	(68.0, 0.8246485411539642)	(69.0, 0.6800947973335897)	(70.0, 0.5576587854566114)	(71.0, 0.46817254670083336)	(72.0, 0.3947800671308809)	(73.0, 0.32607529996807477)	(74.0, 0.2683877370801292)	(75.0, 0.23072247708722401)	(76.0, 0.21035453641101146)	(77.0, 0.1874652915632132)	(78.0, 0.1574565256335934)	(79.0, 0.13425558957241673)	(80.0, 0.11596147558323676)	(81.0, 0.09934000157080028)	(82.0, 0.0922204804889787)	(83.0, 0.08297775589424286)	(84.0, 0.07096684299851268)	(85.0, 0.059391063380865215)	(86.0, 0.04855902220306127)	(87.0, 0.03669006768174105)	(88.0, 0.024969243638066015)	(89.0, 0.018988475603141788)	(90.0, 0.0142266979571727)	(91.0, 0.009492694775762088)	(92.0, 0.00558575342787041)	(93.0, 0.003067535307902314)	(94.0, 0.0017004144413019868)	(95.0, 0.001036913343516275)	(96.0, 0.0006264684783744162)	(97.0, 0.00032403541984883595)	(98.0, 0.00012961416793953439)	(99.0, 3.0860516176079614e-05)	(100.0, 9.258154852823884e-06)
SRR960458	(0.0, 0.0006303035179653266)	(1.0, 0.0003486785418531594)	(2.0, 6.034820916689297e-05)	(3.0, 6.370088745394258e-05)	(4.0, 7.37589223150914e-05)	(5.0, 9.387499203738906e-05)	(6.0, 9.387499203738906e-05)	(7.0, 0.00010058034861148827)	(8.0, 0.00019110266236182775)	(9.0, 0.0003419731852790602)	(10.0, 0.00042914282074235)	(11.0, 0.0005900713785207312)	(12.0, 0.0008784017112069976)	(13.0, 0.0011700847221803139)	(14.0, 0.001672986465237755)	(15.0, 0.0026754372730655885)	(16.0, 0.004569700505248618)	(17.0, 0.007489883293268828)	(18.0, 0.01271670874277917)	(19.0, 0.02191310528415625)	(20.0, 0.03646372904995155)	(21.0, 0.05907083873952707)	(22.0, 0.09318434031025685)	(23.0, 0.14195239867368048)	(24.0, 0.20873439747342162)	(25.0, 0.29742279620074497)	(26.0, 0.41271469713580694)	(27.0, 0.550848395240538)	(28.0, 0.7116193771394278)	(29.0, 0.8892845049267607)	(30.0, 1.0760353908719982)	(31.0, 1.2577606120649483)	(32.0, 1.4401697796284563)	(33.0, 1.6373072629069734)	(34.0, 1.8278969654908823)	(35.0, 2.0191404403407662)	(36.0, 2.23355427483245)	(37.0, 2.451924269702852)	(38.0, 2.651418685817165)	(39.0, 2.841532308084313)	(40.0, 2.9759747073950025)	(41.0, 3.1024679064870972)	(42.0, 3.2296785787326208)	(43.0, 3.310042277273199)	(44.0, 3.3598127864444516)	(45.0, 3.4166775628710995)	(46.0, 3.4480821003858937)	(47.0, 3.4045106933673965)	(48.0, 3.3399314042022468)	(49.0, 3.266145660460859)	(50.0, 3.199822978586444)	(51.0, 3.1350592921155065)	(52.0, 3.0447716658452606)	(53.0, 2.925808582185879)	(54.0, 2.8081027528841416)	(55.0, 2.721643885217706)	(56.0, 2.5949964629244073)	(57.0, 2.4213914285426914)	(58.0, 2.286677462290751)	(59.0, 2.16225957105834)	(60.0, 2.026402341510516)	(61.0, 1.8901461432465325)	(62.0, 1.7136175733985095)	(63.0, 1.535043869795386)	(64.0, 1.3889475607589123)	(65.0, 1.2485407467755616)	(66.0, 1.1014621030009824)	(67.0, 0.9543465797652455)	(68.0, 0.8162061763039404)	(69.0, 0.6711391395015909)	(70.0, 0.5494033908988195)	(71.0, 0.46605580868276625)	(72.0, 0.3916129399971167)	(73.0, 0.32137768256171445)	(74.0, 0.26463695523168684)	(75.0, 0.22863924846363518)	(76.0, 0.20959938847148044)	(77.0, 0.18641897079481945)	(78.0, 0.15705286167855192)	(79.0, 0.13482795731370006)	(80.0, 0.1172800391592824)	(81.0, 0.10039259862741352)	(82.0, 0.09297312157817272)	(83.0, 0.08419916250096389)	(84.0, 0.07183113230003789)	(85.0, 0.05982519135411323)	(86.0, 0.048996040486943)	(87.0, 0.03761034502412252)	(88.0, 0.02611065849954236)	(89.0, 0.019656752796971863)	(90.0, 0.01451039162635071)	(91.0, 0.009652360788415826)	(92.0, 0.005712963801132534)	(93.0, 0.0032286291904287737)	(94.0, 0.0019613167979240214)	(95.0, 0.0012606070359306532)	(96.0, 0.0007342365448638645)	(97.0, 0.000412379429307102)	(98.0, 0.0001408124880560836)	(99.0, 3.0174104583446486e-05)	(100.0, 6.7053565740992185e-06)
SRR960459	(0.0, 0.0003986331302217488)	(1.0, 0.0002089221827065792)	(2.0, 4.0823874781745365e-05)	(3.0, 5.0429492377450153e-05)	(4.0, 4.322527918067156e-05)	(5.0, 8.645055836134312e-05)	(6.0, 0.00012247162434523607)	(7.0, 0.00015128847713235044)	(8.0, 0.00022813341789798878)	(9.0, 0.00035300644664215105)	(10.0, 0.0004418584094024204)	(11.0, 0.0006243651437208114)	(12.0, 0.0009917800167565196)	(13.0, 0.001409624382169678)	(14.0, 0.002101228849060423)	(15.0, 0.003292325430927817)	(16.0, 0.005376744449195756)	(17.0, 0.009348667325019688)	(18.0, 0.015918909760481763)	(19.0, 0.02659315231370871)	(20.0, 0.043904876625567676)	(21.0, 0.07055326124045169)	(22.0, 0.10979461052330466)	(23.0, 0.1642272440337648)	(24.0, 0.23814967564590991)	(25.0, 0.3355242226179683)	(26.0, 0.4603684345093435)	(27.0, 0.6093635704407194)	(28.0, 0.7728271678756257)	(29.0, 0.9460788896405552)	(30.0, 1.1309726199314787)	(31.0, 1.3140364800704207)	(32.0, 1.4967377281451248)	(33.0, 1.6887516224788643)	(34.0, 1.875830630772811)	(35.0, 2.0608372270704844)	(36.0, 2.2594141596264894)	(37.0, 2.4478955880894087)	(38.0, 2.6139911247455383)	(39.0, 2.7809055403017013)	(40.0, 2.8989537777441154)	(41.0, 3.000218599842434)	(42.0, 3.097549921535312)	(43.0, 3.1610478566517184)	(44.0, 3.193219471384133)	(45.0, 3.230414824119101)	(46.0, 3.263717500323409)	(47.0, 3.2234531527666137)	(48.0, 3.15737610932576)	(49.0, 3.135494512442745)	(50.0, 3.12503879768982)	(51.0, 3.0712065152790915)	(52.0, 2.9738463767334267)	(53.0, 2.895558191924034)	(54.0, 2.8715873732139525)	(55.0, 2.8549792603909787)	(56.0, 2.795398015849221)	(57.0, 2.640128010223451)	(58.0, 2.473436925276388)	(59.0, 2.34341048269213)	(60.0, 2.2130814631536073)	(61.0, 2.0415467455339105)	(62.0, 1.812580040309494)	(63.0, 1.589859387926685)	(64.0, 1.4000187645739732)	(65.0, 1.2469172271204336)	(66.0, 1.0987121532363042)	(67.0, 0.951388394766581)	(68.0, 0.8054790634878252)	(69.0, 0.6435979915518113)	(70.0, 0.5138212950250417)	(71.0, 0.4305838157494618)	(72.0, 0.36061169437355034)	(73.0, 0.2946907422186273)	(74.0, 0.23936958908056444)	(75.0, 0.20667206678478536)	(76.0, 0.19349796225227622)	(77.0, 0.17385447426905992)	(78.0, 0.1451168678271101)	(79.0, 0.12502431722129462)	(80.0, 0.10861071815463406)	(81.0, 0.0912533671591955)	(82.0, 0.0834151832011004)	(83.0, 0.07474131051217899)	(84.0, 0.0635603716307786)	(85.0, 0.05201682068514036)	(86.0, 0.04214464720115477)	(87.0, 0.03200111502009051)	(88.0, 0.022292237035231893)	(89.0, 0.017040365614780298)	(90.0, 0.012773069997888445)	(91.0, 0.008546598255778337)	(92.0, 0.005191836310478439)	(93.0, 0.002819248764339356)	(94.0, 0.0014552510657492759)	(95.0, 0.0008645055836134311)	(96.0, 0.0004634710489927561)	(97.0, 0.00023053482229691498)	(98.0, 0.00010806319795167889)	(99.0, 3.842247038281916e-05)	(100.0, 2.6415448388188175e-05)
SRR960460	(0.0, 0.000480398337947072)	(1.0, 0.00026369691376442535)	(2.0, 4.1773768517136696e-05)	(3.0, 5.2217210646420864e-05)	(4.0, 8.354753703427339e-05)	(5.0, 8.876925809891548e-05)	(6.0, 9.921270022819964e-05)	(7.0, 0.000180149376730152)	(8.0, 0.00028458379802299375)	(9.0, 0.00038640735878351447)	(10.0, 0.00047517661688242996)	(11.0, 0.0006736020173388292)	(12.0, 0.0010495659339930595)	(13.0, 0.001509077387681563)	(14.0, 0.0020234169125488088)	(15.0, 0.0031643629651731046)	(16.0, 0.005707341123653801)	(17.0, 0.009527030082439488)	(18.0, 0.01571215868350804)	(19.0, 0.026484569239864666)	(20.0, 0.04387812210618746)	(21.0, 0.07122427532171807)	(22.0, 0.11035063125908122)	(23.0, 0.16518392415888777)	(24.0, 0.24013911918129263)	(25.0, 0.3385215657602142)	(26.0, 0.46345385309230847)	(27.0, 0.6134007951845706)	(28.0, 0.7784881175037626)	(29.0, 0.9541781444447102)	(30.0, 1.1414943333360834)	(31.0, 1.324137081874602)	(32.0, 1.5065187443598886)	(33.0, 1.7007563245224449)	(34.0, 1.8911559397024893)	(35.0, 2.077273743609527)	(36.0, 2.277056791542733)	(37.0, 2.4647750529560843)	(38.0, 2.629086949697177)	(39.0, 2.798030513022607)	(40.0, 2.9176235905661043)	(41.0, 3.018616897677347)	(42.0, 3.1197903541653202)	(43.0, 3.183680722251748)	(44.0, 3.2079095079916873)	(45.0, 3.2393259927771068)	(46.0, 3.2770633709112746)	(47.0, 3.227960916879913)	(48.0, 3.153151930047318)	(49.0, 3.1289779723785576)	(50.0, 3.116756534226763)	(51.0, 3.0661371702261224)	(52.0, 2.959540956412519)	(53.0, 2.8805467601466135)	(54.0, 2.8601298307838627)	(55.0, 2.845498568360736)	(56.0, 2.7877828854332467)	(57.0, 2.628502116937937)	(58.0, 2.4532402711242898)	(59.0, 2.318603415193558)	(60.0, 2.1908435659049603)	(61.0, 2.022941735931926)	(62.0, 1.7995251784601498)	(63.0, 1.5751817654993998)	(64.0, 1.3816621719832316)	(65.0, 1.2324018862109698)	(66.0, 1.0873764162221327)	(67.0, 0.9400638324069825)	(68.0, 0.7975108473422537)	(69.0, 0.6384885540396434)	(70.0, 0.5082666632690669)	(71.0, 0.42568514463175217)	(72.0, 0.357468580643268)	(73.0, 0.2921970673352419)	(74.0, 0.2371914576403022)	(75.0, 0.20463663766279108)	(76.0, 0.19248569274536892)	(77.0, 0.17349690409379798)	(78.0, 0.14516123473651768)	(79.0, 0.12616200264281746)	(80.0, 0.10960131428630508)	(81.0, 0.09200672515899358)	(82.0, 0.08348748724203)	(83.0, 0.07361843442985647)	(84.0, 0.06358228654361438)	(85.0, 0.0533868761649007)	(86.0, 0.04274500863516012)	(87.0, 0.03231200994800523)	(88.0, 0.02254216983605989)	(89.0, 0.01696276087848982)	(90.0, 0.012772329724114545)	(91.0, 0.008576676848674627)	(92.0, 0.005143395248672455)	(93.0, 0.002934607238328853)	(94.0, 0.0015926249247158366)	(95.0, 0.0008615839756659445)	(96.0, 0.000477787477414751)	(97.0, 0.00027152949536138853)	(98.0, 0.00010704528182516278)	(99.0, 2.871946585553148e-05)	(100.0, 1.0443442129284174e-05)
SRR960461	(0.0, 0.000605512617925523)	(1.0, 0.0003312205773267819)	(2.0, 4.916555444694418e-05)	(3.0, 4.65778936865787e-05)	(4.0, 6.469151900913708e-05)	(5.0, 7.762982281096449e-05)	(6.0, 6.986684052986805e-05)	(7.0, 8.280514433169547e-05)	(8.0, 0.00014490900258046707)	(9.0, 0.00027170437983837576)	(10.0, 0.0004036750786170154)	(11.0, 0.0005796360103218683)	(12.0, 0.000846165068639513)	(13.0, 0.0011954992712888532)	(14.0, 0.001733732709444874)	(15.0, 0.002789498299673991)	(16.0, 0.004567221242045078)	(17.0, 0.007693115440566583)	(18.0, 0.013186719234822503)	(19.0, 0.022287522129027907)	(20.0, 0.037285603896106245)	(21.0, 0.06020192758990297)	(22.0, 0.0942581308570731)	(23.0, 0.144795145507011)	(24.0, 0.21264102298303358)	(25.0, 0.3009527094127868)	(26.0, 0.41785287192305787)	(27.0, 0.5605002589989655)	(28.0, 0.7178817864443943)	(29.0, 0.8882688968714199)	(30.0, 1.0694905429020958)	(31.0, 1.245844799042524)	(32.0, 1.4221188376993812)	(33.0, 1.6118124850594935)	(34.0, 1.7960720448228389)	(35.0, 1.9789135664895035)	(36.0, 2.1798816517825284)	(37.0, 2.3676112646255234)	(38.0, 2.5322589434860583)	(39.0, 2.700332685193317)	(40.0, 2.82390124948305)	(41.0, 2.928284896895433)	(42.0, 3.033690670308161)	(43.0, 3.108616387624543)	(44.0, 3.1492297232584794)	(45.0, 3.1978803332141115)	(46.0, 3.2440157369106672)	(47.0, 3.2059408964826495)	(48.0, 3.145770020821871)	(49.0, 3.1388247393410498)	(50.0, 3.1337503365899737)	(51.0, 3.091449846140279)	(52.0, 3.0030424162623923)	(53.0, 2.9323578749322485)	(54.0, 2.9284298058980136)	(55.0, 2.9260258690516343)	(56.0, 2.87077154883555)	(57.0, 2.7093894978545965)	(58.0, 2.536031752874671)	(59.0, 2.4117282929289945)	(60.0, 2.2899866171360794)	(61.0, 2.1206733859246056)	(62.0, 1.891385941270141)	(63.0, 1.6683994505671662)	(64.0, 1.474581071955031)	(65.0, 1.3183950437808911)	(66.0, 1.1644551051467487)	(67.0, 1.0094645762438976)	(68.0, 0.8577966037573558)	(69.0, 0.6896633458526086)	(70.0, 0.5521498777252661)	(71.0, 0.4611961896591797)	(72.0, 0.38743750734572197)	(73.0, 0.3196744350140311)	(74.0, 0.26159180158686746)	(75.0, 0.22660404044596572)	(76.0, 0.21299294484644332)	(77.0, 0.18951768642840763)	(78.0, 0.1575290241087695)	(79.0, 0.13566587834444158)	(80.0, 0.11813706435372577)	(81.0, 0.10114130847964527)	(82.0, 0.09282715445659098)	(83.0, 0.08224362194669615)	(84.0, 0.07032226882369237)	(85.0, 0.059855181048013996)	(86.0, 0.04890420071014727)	(87.0, 0.03688192881748923)	(88.0, 0.025485870828839647)	(89.0, 0.019298773950805776)	(90.0, 0.014910101301225914)	(91.0, 0.010565418884572268)	(92.0, 0.006492440847756997)	(93.0, 0.003684828922760448)	(94.0, 0.0021192941627393306)	(95.0, 0.001342995934629686)	(96.0, 0.0008099378179943963)	(97.0, 0.00044507765078286314)	(98.0, 0.00018113625322558382)	(99.0, 4.399023292621322e-05)	(100.0, 1.2938303801827418e-05)
SRR960462	(0.0, 0.0005961848165057028)	(1.0, 0.0003177777559676624)	(2.0, 3.6558502898934604e-05)	(3.0, 6.468042820580738e-05)	(4.0, 8.436577592061833e-05)	(5.0, 7.59291983285565e-05)	(6.0, 0.0001124877012274911)	(7.0, 0.00012373647135024022)	(8.0, 0.0001631071667798621)	(9.0, 0.0003177777559676624)	(10.0, 0.00040776791694965527)	(11.0, 0.0005033824629930227)	(12.0, 0.0007958504861844996)	(13.0, 0.0011642477077045328)	(14.0, 0.0017379349839647374)	(15.0, 0.002798131568033841)	(16.0, 0.004628868905511259)	(17.0, 0.007921946358946061)	(18.0, 0.013239802434475702)	(19.0, 0.021904167621523207)	(20.0, 0.036884717232494334)	(21.0, 0.06005437149282681)	(22.0, 0.09446717149084703)	(23.0, 0.1439476990682897)	(24.0, 0.21062197177835434)	(25.0, 0.30082867158521015)	(26.0, 0.419334464828372)	(27.0, 0.5632231078535173)	(28.0, 0.7219348177079151)	(29.0, 0.8893193293269526)	(30.0, 1.0708463571828164)	(31.0, 1.2542744271894248)	(32.0, 1.4356383478785086)	(33.0, 1.6309057484393104)	(34.0, 1.8155065027312154)	(35.0, 1.9960548875864002)	(36.0, 2.196530468714035)	(37.0, 2.3847477026004036)	(38.0, 2.55306867433216)	(39.0, 2.7207400295893276)	(40.0, 2.8401597854049627)	(41.0, 2.942419542398344)	(42.0, 3.047994874385406)	(43.0, 3.125245803203385)	(44.0, 3.1626564004391184)	(45.0, 3.207471500608151)	(46.0, 3.25264093703605)	(47.0, 3.217297301310372)	(48.0, 3.1598638932561456)	(49.0, 3.143778151980615)	(50.0, 3.1340479658244367)	(51.0, 3.0855967007132254)	(52.0, 2.99310087618639)	(53.0, 2.921089062053081)	(54.0, 2.9147560044739733)	(55.0, 2.9161311666214793)	(56.0, 2.854077326239334)	(57.0, 2.6878008184773874)	(58.0, 2.520067594984545)	(59.0, 2.39254872468053)	(60.0, 2.26926501632773)	(61.0, 2.100547525449147)	(62.0, 1.8684797734317717)	(63.0, 1.6475792379537553)	(64.0, 1.4547500083170593)	(65.0, 1.3016486225613826)	(66.0, 1.1527655256017368)	(67.0, 0.999987541987089)	(68.0, 0.8507079258806163)	(69.0, 0.6853313197284896)	(70.0, 0.5493393133295141)	(71.0, 0.4587839016488532)	(72.0, 0.3851691377730523)	(73.0, 0.317592151260637)	(74.0, 0.26129768118133906)	(75.0, 0.2269242518787485)	(76.0, 0.21091162760901513)	(77.0, 0.18894559175181683)	(78.0, 0.15905760953567244)	(79.0, 0.13632946950265784)	(80.0, 0.11845798597014019)	(81.0, 0.10163545025156889)	(82.0, 0.09335073105616418)	(83.0, 0.0833561988021016)	(84.0, 0.07075757626462259)	(85.0, 0.05983502047543321)	(86.0, 0.04995297592259811)	(87.0, 0.0373543533851191)	(88.0, 0.025478464328026737)	(89.0, 0.019550362473337954)	(90.0, 0.014606528004389718)	(91.0, 0.010107019955290075)	(92.0, 0.0066592719126674724)	(93.0, 0.003911759810186003)	(94.0, 0.0021822614038133274)	(95.0, 0.0012711110238706495)	(96.0, 0.0007930382936538122)	(97.0, 0.00045557518997133895)	(98.0, 0.0001490462041264257)	(99.0, 3.3746310368247336e-05)	(100.0, 1.9685347714810943e-05)
